idx,y_pred,y_prob
83,0,0.47660449147224426
84,0,0.3733987510204315
85,1,0.8324280381202698
86,0,0.3542110323905945
87,0,0.43505433201789856
88,1,0.5873837471008301
89,1,0.9084793329238892
90,0,0.4560330808162689
91,0,0.36957862973213196
92,0,0.342175155878067
93,1,0.8379102945327759
94,0,0.4270226061344147
95,1,0.7909406423568726
96,0,0.46940889954566956
97,0,0.3579774796962738
98,0,0.47030606865882874
99,0,0.4170337915420532
100,1,0.7799373865127563
101,0,0.3627183735370636
102,0,0.3557087182998657
103,0,0.3810301721096039
104,0,0.3670499622821808
105,0,0.4796351194381714
106,0,0.43261656165122986
107,1,0.5645838975906372
108,1,0.9473249316215515
109,0,0.1248817890882492
110,1,0.5119909048080444
111,0,0.31179019808769226
112,0,0.4060029685497284
113,0,0.036355551332235336
114,0,0.4194444417953491
115,0,0.3926756978034973
116,0,0.23962682485580444
117,0,0.45546281337738037
118,1,0.776055097579956
119,1,0.8593969941139221
120,1,0.8407499194145203
121,0,0.44814032316207886
122,0,0.42334797978401184
123,0,0.4822007715702057
124,1,0.7219283580780029
125,0,0.11531240493059158
126,1,0.5637634992599487
127,0,0.42970287799835205
128,1,0.8384262323379517
129,0,0.09771570563316345
130,1,0.5032919049263
131,0,0.46863633394241333
132,0,0.47422435879707336
133,1,0.6057389378547668
134,0,0.22385717928409576
135,0,0.20628751814365387
136,0,0.33135077357292175
137,1,0.9858961701393127
138,1,0.7824044227600098
139,0,0.35057947039604187
140,0,0.4552956223487854
141,0,0.4187796115875244
142,1,0.8171448111534119
143,0,0.0393095389008522
144,1,0.8203325271606445
145,0,0.0516747310757637
146,0,0.3862279951572418
147,1,0.7906190752983093
148,0,0.45511701703071594
149,0,0.42725926637649536
150,0,0.34002843499183655
151,1,0.8864377737045288
152,0,0.4411334991455078
153,1,0.808017373085022
154,0,0.21552854776382446
155,0,0.49150076508522034
156,1,0.5339414477348328
157,0,0.27452728152275085
158,0,0.4375145733356476
159,1,0.5087743997573853
160,1,0.7101716995239258
161,0,0.0904020443558693
162,0,0.4213756024837494
163,1,0.7896965742111206
164,1,0.724880039691925
165,1,0.8156719207763672
166,1,0.8334782719612122
167,0,0.40091854333877563
168,1,0.9955255389213562
169,0,0.48656943440437317
170,0,0.28897109627723694
171,0,0.3841628432273865
172,0,0.4567936360836029
173,0,0.41109713912010193
174,0,0.41180476546287537
175,1,0.8794440627098083
176,0,0.21751169860363007
177,0,0.4565086364746094
178,0,0.292181134223938
179,1,0.7972087860107422
180,0,0.06025330722332001
181,0,0.3339981734752655
182,0,0.33166858553886414
183,0,0.4789465367794037
184,0,0.3482666313648224
185,0,0.35094520449638367
186,0,0.4116785526275635
187,0,0.05308300256729126
188,0,0.38302624225616455
189,0,0.24796755611896515
190,0,0.37153035402297974
191,0,0.4190617799758911
192,1,0.5339159369468689
193,1,0.7549346089363098
194,0,0.44711461663246155
195,1,0.8011206984519958
196,0,0.2155807912349701
197,0,0.2837812602519989
198,1,0.5340523719787598
199,0,0.3179287910461426
200,0,0.1848735362291336
201,0,0.3172963261604309
202,1,0.7511014938354492
203,1,0.8499826788902283
204,0,0.30340757966041565
205,0,0.4963722229003906
206,0,0.45656710863113403
207,0,0.36247971653938293
208,0,0.37059926986694336
209,0,0.39294835925102234
210,0,0.04906944930553436
211,0,0.38116466999053955
212,0,0.4593641757965088
213,0,0.4401257336139679
214,1,0.7573443055152893
215,0,0.04623354971408844
216,0,0.09164055436849594
217,0,0.4691062867641449
218,0,0.4834376871585846
219,0,0.2576254606246948
220,1,0.894055187702179
221,0,0.11783310025930405
222,0,0.12281583994626999
223,0,0.3810708522796631
224,0,0.37173718214035034
225,0,0.29882436990737915
226,1,0.7886674404144287
227,0,0.09002536535263062
228,0,0.33574560284614563
229,0,0.40799862146377563
230,1,0.7257757186889648
231,0,0.4240850806236267
232,0,0.18612954020500183
233,0,0.48283442854881287
234,0,0.4705451428890228
235,1,0.7901049852371216
236,0,0.062645323574543
237,0,0.2566887438297272
238,0,0.27546772360801697
239,0,0.40667253732681274
240,0,0.420737087726593
241,1,0.6378523111343384
242,0,0.4007989764213562
243,1,0.7469300031661987
244,0,0.036355551332235336
245,0,0.44509539008140564
246,1,0.5279477834701538
247,0,0.407705157995224
248,0,0.05881977081298828
249,1,0.9861011505126953
250,1,0.9157395362854004
251,0,0.48906928300857544
252,0,0.4078155755996704
253,0,0.42028337717056274
254,1,0.8289592266082764
255,1,0.882432222366333
256,1,0.8240272402763367
257,1,0.8972055912017822
258,1,0.5417896509170532
259,0,0.4460380971431732
260,0,0.4236376881599426
261,1,0.5450351238250732
262,0,0.4099714756011963
263,1,0.9769756197929382
264,0,0.4623801112174988
265,0,0.34110942482948303
266,1,0.7886934280395508
267,0,0.38875851035118103
268,0,0.4378660023212433
269,0,0.3299541771411896
270,1,0.8589282035827637
271,0,0.4215554893016815
272,1,0.5705615282058716
273,1,0.769194483757019
274,1,0.5689215660095215
275,0,0.41240450739860535
276,0,0.30908533930778503
277,0,0.35887160897254944
278,0,0.3123721778392792
279,0,0.3970736265182495
280,0,0.21092188358306885
281,1,0.9108825325965881
282,0,0.4744991362094879
283,0,0.4137677252292633
284,0,0.37180420756340027
285,1,0.8583185076713562
286,0,0.3196880519390106
287,0,0.46358007192611694
288,0,0.44511598348617554
289,1,0.708410382270813
290,1,0.8590589165687561
291,1,0.5527329444885254
292,1,0.8164185285568237
293,0,0.4005786180496216
294,1,0.5341495275497437
295,1,0.7366769313812256
296,0,0.23497872054576874
297,0,0.15829074382781982
298,0,0.26317232847213745
299,0,0.2973597049713135
300,0,0.48528245091438293
301,0,0.3716127872467041
302,0,0.34679296612739563
303,0,0.2525845468044281
304,0,0.4325920343399048
305,0,0.203389510512352
306,0,0.33560699224472046
307,0,0.15058444440364838
308,0,0.4400246739387512
309,0,0.33437424898147583
310,0,0.4481334090232849
311,0,0.28067657351493835
312,0,0.39303305745124817
313,1,0.6582738161087036
314,0,0.48222872614860535
315,1,0.5508183240890503
316,0,0.43441295623779297
317,1,0.7738915681838989
318,1,0.6388305425643921
319,0,0.33685460686683655
320,0,0.3566548228263855
321,0,0.04221361130475998
322,0,0.33896297216415405
323,0,0.15681400895118713
324,0,0.2873438894748688
325,0,0.43464890122413635
326,0,0.20663237571716309
327,0,0.4038502871990204
328,0,0.4113427400588989
329,0,0.4956994652748108
330,0,0.3687727153301239
331,0,0.23376765847206116
332,0,0.48310860991477966
333,0,0.4869975745677948
334,0,0.26713091135025024
335,1,0.8500841856002808
336,0,0.2859376072883606
337,0,0.4006977081298828
338,0,0.36064431071281433
339,1,0.5243799686431885
340,0,0.3507886528968811
341,1,0.5960094332695007
342,0,0.29969868063926697
343,1,0.7831159830093384
344,0,0.44764989614486694
