idx,y_pred,y_prob
297,0,0.18906038999557495
298,0,0.44486579298973083
299,0,0.2667195200920105
300,1,0.6696295142173767
301,0,0.2562177777290344
302,0,0.29201623797416687
303,0,0.2762871980667114
304,0,0.3742573857307434
305,0,0.2005443423986435
306,0,0.27095064520835876
307,0,0.25165098905563354
308,1,0.5346010327339172
309,0,0.2697749435901642
310,0,0.3877774477005005
311,0,0.29631945490837097
312,0,0.30279800295829773
313,1,0.8102099299430847
314,0,0.3069632351398468
315,0,0.3972303867340088
316,0,0.26973775029182434
317,1,0.841641902923584
318,0,0.4799366891384125
319,0,0.27782535552978516
320,0,0.3630062937736511
321,0,0.14524203538894653
322,0,0.28789594769477844
323,0,0.18991915881633759
324,0,0.383863240480423
325,0,0.2765559256076813
326,0,0.18614448606967926
327,0,0.27741217613220215
328,0,0.29038166999816895
329,0,0.3230762779712677
330,0,0.4700159728527069
331,0,0.4183425307273865
332,1,0.607261061668396
333,0,0.3781680464744568
334,0,0.3300912380218506
335,1,0.8919621706008911
336,0,0.3824963867664337
337,0,0.3171447813510895
338,0,0.42547163367271423
339,0,0.42888209223747253
340,0,0.30026257038116455
341,1,0.7553738355636597
342,0,0.42351409792900085
343,1,0.8434540629386902
344,0,0.36384448409080505
